accession,chromosome,start,mini,ends
GCA_023856395.1,CM043858.1,111256746,TRUE,0.110552422
GCA_023856395.1,CM043858.1,111268349,TRUE,0.110459661
GCA_023856395.1,CM043858.1,111413450,TRUE,0.109299644
GCA_023856395.1,CM043858.1,111425517,TRUE,0.109203174
GCA_023856395.1,CM043858.1,111440576,TRUE,0.109082784
GCA_023856395.1,CM043858.1,111460005,TRUE,0.108927458
GCA_023856395.1,CM043858.1,111469796,TRUE,0.108849183
GCA_023856395.1,CM043858.1,111493843,TRUE,0.108656938
GCA_023856395.1,CM043858.1,111519221,TRUE,0.108454052
GCA_023856395.1,CM043858.1,111522671,TRUE,0.108426471
GCA_023856395.1,CM043858.1,111557253,TRUE,0.108150004
GCA_023856395.1,CM043858.1,111564331,TRUE,0.108093418
GCA_023856395.1,CM043858.1,111582030,TRUE,0.107951923
GCA_023856395.1,CM043858.1,111610612,TRUE,0.107723422
GCA_023856395.1,CM043858.1,111641018,TRUE,0.10748034
GCA_023856395.1,CM043858.1,111659259,TRUE,0.107334512
GCA_023856395.1,JAJQIY010003985.1,106091588,TRUE,0.459957684
GCA_023856395.1,JAJQIY010003985.1,114551208,TRUE,0.496634176
GCA_023856395.1,JAJQIY010003985.1,143368082,TRUE,0.378430917
GCA_023856395.1,JAJQIY010003985.1,143398182,TRUE,0.37830042
GCA_023856395.1,JAJQIY010003985.1,143404233,TRUE,0.378274186
GCA_023856395.1,JAJQIY010003985.1,143566892,TRUE,0.377568981
GCA_023856395.1,JAJQIY010003985.1,143597858,TRUE,0.377434729
GCA_023856395.1,JAJQIY010003985.1,144426982,TRUE,0.37384008
GCA_023856395.1,JAJQIY010003985.1,144493561,TRUE,0.373551429
GCA_023856395.1,JAJQIY010003985.1,144496328,TRUE,0.373539432
GCA_023856395.1,JAJQIY010003985.1,44456800,TRUE,0.192741453
GCA_009819775.1,CM020217.1,121792898,TRUE,0.054278649
GCA_020510985.1,CM035838.1,143324826,TRUE,0.290781069
GCA_020510985.1,CM035843.1,29938339,TRUE,0.069711134
GCA_910591455.2,OU342808.1,18520474,TRUE,0.356774371
GCA_910591455.2,OU342815.1,16202214,TRUE,0.357099977
GCA_910591455.2,OU342815.1,16206495,TRUE,0.356930108
GCA_910591455.2,OU342815.1,16208755,TRUE,0.356840432
GCA_910591455.2,OU342815.1,16212250,TRUE,0.356701751
GCA_949152265.1,OX424415.1,20936084,TRUE,0.493733759
GCA_949152265.1,OX424423.1,18221757,TRUE,0.487170017
GCA_949152265.1,OX424423.1,31017847,TRUE,0.12703907
GCA_020142125.1,CM034703.1,130703626,TRUE,0.388150487
GCA_020142125.1,CM034703.1,130897813,TRUE,0.388727164
GCA_020142125.1,CM034703.1,130902404,TRUE,0.388740798
GCA_020142125.1,CM034703.1,130957356,TRUE,0.388903989
GCA_020142125.1,CM034703.1,256380299,TRUE,0.238627566
GCA_020142125.1,CM034703.1,259060556,TRUE,0.230668008
GCA_020142125.1,CM034703.1,259073946,TRUE,0.230628244
GCA_020142125.1,CM034703.1,259130515,TRUE,0.230460251
GCA_020142125.1,CM034708.1,6618981,TRUE,0.030164068
GCA_020142125.1,CM034716.1,8413506,TRUE,0.054416289
GCA_024500275.1,CM044834.1,29759369,TRUE,0.132342095
GCA_019802545.1,CM034183.1,9662341,TRUE,0.274488233
GCA_004126475.3,CM014255.2,191159213,TRUE,0.120561552
GCA_004126475.3,CM014255.2,191170869,TRUE,0.120507928
GCA_004126475.3,CM014255.2,191199900,TRUE,0.120374369
GCA_004126475.3,CM014255.2,191213250,TRUE,0.120312952
GCA_004126475.3,CM014255.2,191238056,TRUE,0.12019883
GCA_004126475.3,CM014255.2,191268496,TRUE,0.12005879
GCA_004126475.3,CM014255.2,191279516,TRUE,0.120008091
GCA_004126475.3,CM014255.2,191286872,TRUE,0.11997425
GCA_004126475.3,CM014255.2,191298682,TRUE,0.119919917
GCA_004126475.3,CM014255.2,191305706,TRUE,0.119887603
GCA_004126475.3,CM014255.2,191324848,TRUE,0.119799539
GCA_004126475.3,CM014255.2,191345201,TRUE,0.119705904
GCA_004126475.3,CM014256.2,28249937,TRUE,0.131456872
GCA_004126475.3,CM014263.2,22751591,TRUE,0.237903804
GCA_004126475.3,CM014263.2,70382978,TRUE,0.264034846
GCA_004126475.3,CM014263.2,85231892,TRUE,0.108766007
GCA_004126475.3,CM014263.2,85235387,TRUE,0.108729461
GCA_004126475.3,CM014263.2,85238873,TRUE,0.10869301
GCA_004126475.3,CM014263.2,85249110,TRUE,0.108585966
GCA_004126475.3,CM014263.2,85255249,TRUE,0.108521773
GCA_004126475.3,CM014263.2,85267771,TRUE,0.108390836
GCA_004126475.3,CM014263.2,85340964,TRUE,0.107625487
GCA_004126475.3,CM014263.2,86121053,TRUE,0.099468425
GCA_004126475.3,CM014263.2,86145778,TRUE,0.099209886
GCA_004126475.3,CM014263.2,86344929,TRUE,0.097127448
GCA_002837175.5,CM014790.1,60358245,TRUE,0.398041628
GCA_002776525.5,CM019243.1,8985051,TRUE,0.05023297
GCA_002776525.5,CM019247.1,130915457,TRUE,0.114196779
GCA_002776525.5,CM019247.1,130923554,TRUE,0.114141993
GCA_002776525.5,CM019247.1,130939823,TRUE,0.114031913
GCA_002776525.5,CM019247.1,132268608,TRUE,0.105041057
GCA_002776525.5,CM019247.1,132313119,TRUE,0.104739886
GCA_002776525.5,CM019247.1,132531350,TRUE,0.103263286
GCA_002776525.5,CM019247.1,132588905,TRUE,0.102873856
GCA_002776525.5,CM019247.1,68565955,TRUE,0.463932565
GCA_002776525.5,CM019249.1,11249702,TRUE,0.086000086
GCA_002776525.5,CM019249.1,11264332,TRUE,0.086111927
GCA_002776525.5,CM019249.1,11304193,TRUE,0.086416651
GCA_002776525.5,CM019249.1,11323930,TRUE,0.086567533
GCA_002776525.5,CM019249.1,11340016,TRUE,0.086690505
GCA_002776525.5,CM019249.1,11363730,TRUE,0.08687179
GCA_002776525.5,CM019249.1,8568225,TRUE,0.06550112
GCA_002776525.5,CM019249.1,8676805,TRUE,0.066331177
GCA_002776525.5,CM019249.1,8696202,TRUE,0.06647946
GCA_002776525.5,CM019249.1,8700633,TRUE,0.066513334
GCA_002776525.5,PDMG03000063.1,2431933,FALSE,0.035917808
GCA_002776525.5,PDMG03000402.1,3281,FALSE,0.160072206
GCA_002776525.5,PDMG03025103.1,6621,FALSE,0.438825557
GCA_903992545.1,LR862358.1,20551063,TRUE,0.108770843
GCA_903992545.1,LR862358.1,20597520,TRUE,0.109016726
GCA_903992545.1,LR862358.1,20606832,TRUE,0.109066012
GCA_903992545.1,LR862358.1,20612433,TRUE,0.109095657
GCA_903992545.1,LR862358.1,20618855,TRUE,0.109129646
GCA_903992545.1,LR862358.1,20623158,TRUE,0.109152421
GCA_903992545.1,LR862358.1,20629468,TRUE,0.109185818
GCA_903992545.1,LR862358.1,20645160,TRUE,0.109268871
GCA_903992545.1,LR862358.1,20650286,TRUE,0.109296002
GCA_903992545.1,LR862358.1,20652343,TRUE,0.109306889
GCA_903992545.1,LR862358.1,20664339,TRUE,0.10937038
GCA_903992545.1,LR862358.1,20674752,TRUE,0.109425493
GCA_903992545.1,LR862358.1,20677626,TRUE,0.109440704
GCA_903992545.1,LR862358.1,20685084,TRUE,0.109480177
GCA_903992545.1,LR862358.1,20692339,TRUE,0.109518576
GCA_903992545.1,LR862358.1,20695129,TRUE,0.109533343
GCA_903992545.1,LR862358.1,20702708,TRUE,0.109573456
GCA_903992545.1,LR862358.1,20709980,TRUE,0.109611945
GCA_903992545.1,LR862358.1,20719775,TRUE,0.109663787
GCA_903992545.1,LR862358.1,20727345,TRUE,0.109703853
GCA_903992545.1,LR862358.1,20741044,TRUE,0.109776358
GCA_903992545.1,LR862358.1,20748348,TRUE,0.109815016
GCA_903992545.1,LR862358.1,20755974,TRUE,0.109855378
GCA_903992545.1,LR862358.1,20765782,TRUE,0.109907289
GCA_903992545.1,LR862360.1,91106837,TRUE,0.090539856
GCA_903992545.1,LR862366.1,12718292,TRUE,0.177866182
GCA_903992545.1,LR862366.1,12863488,TRUE,0.179896758
GCA_903992545.1,LR862366.1,26328068,TRUE,0.368199829
GCA_903992545.1,LR862366.1,26344777,TRUE,0.368433505
GCA_903992545.1,LR862366.1,26409809,TRUE,0.369342982
GCA_903992545.1,LR862366.1,27067828,TRUE,0.378545423
GCA_903992545.1,LR862366.1,27081208,TRUE,0.378732543
GCA_903992545.1,LR862366.1,27200906,TRUE,0.380406528
GCA_903992545.1,LR862366.1,27214142,TRUE,0.380591634
GCA_903992545.1,LR862366.1,37600183,TRUE,0.474158873
GCA_028551515.1,CM052624.1,8244631,TRUE,0.046700629
GCA_028551515.1,CM052630.1,9074895,TRUE,0.079872035
GCA_028551515.1,CM052630.1,9077826,TRUE,0.079897832
GCA_028551515.1,CM052630.1,9094394,TRUE,0.080043654
GCA_028551515.1,CM052630.1,9228533,TRUE,0.081224269
GCA_028551515.1,CM052630.1,9245161,TRUE,0.081370619
GCA_028551515.1,CM052630.1,9275319,TRUE,0.081636053
GCA_028551515.1,CM052630.1,9310422,TRUE,0.081945009
GCA_028551515.1,CM052630.1,9337301,TRUE,0.082181583
GCA_028551515.1,CM052630.1,9370294,TRUE,0.082471968
GCA_028551515.1,CM052632.1,37009407,TRUE,0.340262038
GCA_028551515.1,CM052632.1,78563038,TRUE,0.277696629
GCA_028551515.1,CM052632.1,95186541,TRUE,0.124861243
GCA_028551515.1,CM052632.1,95191724,TRUE,0.124813591
GCA_028551515.1,CM052632.1,95203060,TRUE,0.124709368
GCA_028551515.1,CM052632.1,96180347,TRUE,0.115724256
GCA_028551515.1,CM052632.1,96211345,TRUE,0.115439263
GCA_028551515.1,CM052632.1,96410570,TRUE,0.113607601
GCA_028551515.1,CM052632.1,96416913,TRUE,0.113549284
GCA_028551515.1,CM052632.1,96424994,TRUE,0.113474988
GCA_028551515.1,JAPYXZ010004489.1,1509,FALSE,0.137444212
GCA_028551515.1,JAPYXZ010005597.1,2406,FALSE,0.242442563
GCA_949316205.1,OX438718.1,20205832,TRUE,0.300711649
GCA_949316205.1,OX438728.1,10714372,TRUE,0.431721004
GCA_949316205.1,OX438728.1,10717777,TRUE,0.431858203
GCA_949316205.1,OX438728.1,10721176,TRUE,0.431995162
GCA_016801935.1,CM028867.1,21016464,TRUE,0.241456915
GCA_016801935.1,CM028877.1,11050082,TRUE,0.422082151
GCA_016801935.1,CM028877.1,11053487,TRUE,0.422212212
GCA_016801935.1,CM028877.1,11056923,TRUE,0.422343458
GCA_008729295.2,CM018413.2,35299520,TRUE,0.031422774
GCA_008729295.2,CM018413.2,9765876,TRUE,0.267964128
GCA_008729295.2,CM018417.2,13398190,TRUE,0.380107307
GCA_008729295.2,CM018417.2,13400477,TRUE,0.38017219
GCA_947347685.1,OX374651.1,10218160,TRUE,0.326961596
GCA_947347685.1,OX374661.1,14792064,TRUE,0.425980346
GCA_024760905.1,CM045729.1,44671903,TRUE,0.483834649
GCA_024760905.1,CM045729.1,90888209,TRUE,0.015603506
GCA_024760905.1,CM045731.1,19915365,TRUE,0.269307704
GCA_024760905.1,CM045749.1,30493679,TRUE,0.017082173
GCA_017639485.1,CM030007.1,135579882,TRUE,0.391172669
GCA_017639485.1,CM030007.1,6758745,TRUE,0.030350437
GCA_017639485.1,CM030009.1,123269331,TRUE,0.054443726
GCA_017639485.1,CM030009.1,123284201,TRUE,0.054329663
GCA_004329235.1,CM014744.1,71171899,TRUE,0.444135269
GCA_004329235.1,CM014744.1,71185811,TRUE,0.444026614
GCA_004329235.1,CM014744.1,71195204,TRUE,0.443953253
GCA_004329235.1,CM014744.1,71200117,TRUE,0.443914882
GCA_004329235.1,CM014745.1,1180936,TRUE,0.009450961
GCA_004329235.1,CM014746.1,12262626,TRUE,0.114042641
GCA_004329235.1,CM014746.1,12267846,TRUE,0.114091187
GCA_004329235.1,CM014759.1,4210965,TRUE,0.098099407
GCA_004329235.1,CM014759.1,4213096,TRUE,0.098149051
GCA_004329235.1,CM014759.1,4219979,TRUE,0.098309398
GCA_004329235.1,CM014759.1,4232213,TRUE,0.098594404
GCA_004329235.1,CM014759.1,4245268,TRUE,0.098898536
GCA_004329235.1,CM014759.1,4249484,TRUE,0.098996752
GCA_004329235.1,CM014759.1,4253193,TRUE,0.099083158
GCA_004329235.1,CM014759.1,4258137,TRUE,0.099198334
GCA_004329235.1,CM014759.1,4264561,TRUE,0.099347989
GCA_004329235.1,CM014759.1,4268345,TRUE,0.099436142
GCA_004329235.1,CM014759.1,4278449,TRUE,0.099671526
GCA_004329235.1,CM014759.1,4285121,TRUE,0.099826958
GCA_004329235.1,CM014759.1,4288885,TRUE,0.099914645
GCA_004329235.1,CM014759.1,4293726,TRUE,0.100027422
GCA_004329235.1,CM014759.1,4296385,TRUE,0.100089366
GCA_004329235.1,CM014759.1,4306044,TRUE,0.100314384
GCA_004329235.1,CM014759.1,4316967,TRUE,0.100568848
GCA_004329235.1,CM014759.1,4321098,TRUE,0.100665085
GCA_004329235.1,CM014759.1,4329136,TRUE,0.10085234
GCA_004329235.1,CM014759.1,4337973,TRUE,0.101058208
GCA_004329235.1,CM014759.1,4341311,TRUE,0.101135971
GCA_004329235.1,CM014759.1,4382219,TRUE,0.102088971
GCA_004329235.1,CM014759.1,4388019,TRUE,0.102224089
GCA_004329235.1,CM014759.1,4391357,TRUE,0.102301851
GCA_004329235.1,CM014759.1,4392595,TRUE,0.102330692
GCA_004329235.1,CM014759.1,4400138,TRUE,0.102506415
GCA_004329235.1,CM014759.1,4403033,TRUE,0.102573858
GCA_004329235.1,CM014759.1,4414646,TRUE,0.102844396
GCA_004329235.1,CM014759.1,4418200,TRUE,0.102927191
GCA_004329235.1,CM014759.1,9195902,TRUE,0.214229406
GCA_027172205.1,CM049751.1,72558176,TRUE,0.429859494
GCA_027172205.1,CM049751.1,72568805,TRUE,0.429775975
GCA_027172205.1,CM049751.1,72578078,TRUE,0.42970311
GCA_027172205.1,CM049752.1,1548040,TRUE,0.012418033
GCA_027172205.1,CM049753.1,13268790,TRUE,0.122295785
GCA_027172205.1,CM049753.1,13273359,TRUE,0.122337897
GCA_027172205.1,CM049766.1,4082603,TRUE,0.09703257
GCA_027172205.1,CM049766.1,4086331,TRUE,0.097121175
GCA_027172205.1,CM049766.1,4093285,TRUE,0.097286453
GCA_027172205.1,CM049766.1,4097478,TRUE,0.09738611
GCA_027172205.1,CM049766.1,4102010,TRUE,0.097493823
GCA_027172205.1,CM049766.1,4110319,TRUE,0.097691306
GCA_027172205.1,CM049766.1,4121433,TRUE,0.097955456
GCA_027172205.1,CM049766.1,4126392,TRUE,0.098073318
GCA_027172205.1,CM049766.1,4129076,TRUE,0.09813711
GCA_027172205.1,CM049766.1,4134139,TRUE,0.098257444
GCA_027172205.1,CM049766.1,4145572,TRUE,0.098529175
GCA_027172205.1,CM049766.1,4154845,TRUE,0.09874957
GCA_027172205.1,CM049766.1,4160473,TRUE,0.098883332
GCA_027172205.1,CM049766.1,4170997,TRUE,0.09913346
GCA_027172205.1,CM049766.1,4205063,TRUE,0.099943118
GCA_027172205.1,CM049766.1,4214357,TRUE,0.100164011
GCA_027172205.1,CM049766.1,4215762,TRUE,0.100197404
GCA_027172205.1,CM049766.1,4220075,TRUE,0.100299913
GCA_027172205.1,CM049766.1,4222979,TRUE,0.100368933
GCA_027172205.1,CM049766.1,4229572,TRUE,0.100525631
GCA_027172205.1,CM049766.1,4233195,TRUE,0.10061174
GCA_027172205.1,CM049766.1,8777310,TRUE,0.208613218
GCA_028020825.1,CM051619.1,6351508,TRUE,0.052716595
GCA_028020825.1,CM051622.1,5508249,TRUE,0.070519902
GCA_011421415.1,CM022157.1,69194464,TRUE,0.391637419
GCA_011421415.1,CM022157.1,86018390,TRUE,0.243720281
GCA_011421415.1,JAAMOC010000568.1,8455559,TRUE,0.335264673
GCA_013036085.2,CM022988.2,24326103,TRUE,0.205852321
GCA_000633615.2,CM002707.1,35291117,FALSE,0.237551263
GCA_000633615.2,CM002714.1,7837127,FALSE,0.229707885
GCA_015220805.1,CM026778.1,4105890,TRUE,0.081629846
GCA_015220805.1,CM026782.1,5672856,TRUE,0.131907883
GCA_015220805.1,CM026782.1,5677693,TRUE,0.132020355
GCA_015220805.1,CM026782.1,5682748,TRUE,0.132137896
GCA_015220805.1,CM026782.1,5687555,TRUE,0.132249671
GCA_015220805.1,CM026782.1,5691121,TRUE,0.132332589
GCA_015220805.1,CM026782.1,5694501,TRUE,0.132411182
GCA_028583405.1,CM053247.1,28609262,TRUE,0.363511696
GCA_028583405.1,CM053254.1,18334707,TRUE,0.478177717
GCA_949987615.1,OX465126.1,40882643,TRUE,0.218852058
GCA_949987615.1,OX465126.1,40890547,TRUE,0.218701036
GCA_949987615.1,OX465126.1,40899026,TRUE,0.218539027
GCA_949987615.1,OX465126.1,40917278,TRUE,0.218190284
GCA_016801845.1,CM028912.1,13446918,TRUE,0.460715078
GCA_016801845.1,CM028912.1,13449984,TRUE,0.460592117
GCA_016801845.1,CM028912.1,13455292,TRUE,0.460379241
GCA_016801845.1,CM028915.1,4474951,TRUE,0.218471197
GCA_017654505.1,CM030251.1,12011901,TRUE,0.110054741
GCA_017654505.1,CM030261.1,11279909,TRUE,0.243124343
GCA_017654505.1,CM030266.1,26392198,TRUE,0.301598817
GCA_017654505.1,CM030267.1,10197989,TRUE,0.27968933
GCA_017654505.1,CM030271.1,24317991,TRUE,0.205713359
GCA_017654505.1,CM030271.1,24327344,TRUE,0.205407867
GCA_017654505.1,CM030280.1,2918076,TRUE,0.339143287
GCA_017654505.1,CM030286.1,2575642,TRUE,0.489288953
GCA_016835505.1,CM029072.1,24158242,TRUE,0.242786888
GCA_028885655.1,CM054684.1,9714644,TRUE,0.051283155
GCA_028885655.1,CM054686.1,114123213,TRUE,0.243156554
GCA_028885655.1,CM054686.1,132976823,TRUE,0.118122998
GCA_028885655.1,CM054686.1,132991180,TRUE,0.118027785
GCA_028885655.1,CM054686.1,133002807,TRUE,0.117950677
GCA_028885655.1,CM054686.1,133178454,TRUE,0.11678582
GCA_028885655.1,CM054686.1,134646971,TRUE,0.107046894
GCA_028885655.1,CM054686.1,134869894,TRUE,0.105568511
GCA_028885655.1,CM054686.1,134876293,TRUE,0.105526074
GCA_028885655.1,CM054686.1,66555703,TRUE,0.441384765
GCA_028885655.1,CM054691.1,11291077,TRUE,0.08538392
GCA_028885655.1,CM054691.1,11295991,TRUE,0.08542108
GCA_028885655.1,CM054691.1,11299076,TRUE,0.085444409
GCA_028885655.1,CM054691.1,11315181,TRUE,0.085566196
GCA_028885655.1,CM054691.1,11402052,TRUE,0.086223121
GCA_028885655.1,CM054691.1,11461326,TRUE,0.086671355
GCA_028885655.1,CM054691.1,11537155,TRUE,0.087244779
GCA_028885655.1,CM054691.1,11548121,TRUE,0.087327705
GCA_028885655.1,CM054691.1,11582274,TRUE,0.087585972
GCA_028885655.1,CM054691.1,11599785,TRUE,0.087718391
GCA_028885655.1,CM054691.1,11679585,TRUE,0.088321845
GCA_028885655.1,CM054691.1,11718722,TRUE,0.088617801
GCA_028885655.1,CM054691.1,11741929,TRUE,0.088793294
GCA_028885655.1,CM054691.1,11768964,TRUE,0.088997735
GCA_028885625.1,CM054635.1,9718607,TRUE,0.052153172
GCA_028885625.1,CM054637.1,121895894,TRUE,0.231113142
GCA_028885625.1,CM054637.1,140710353,TRUE,0.112436542
GCA_028885625.1,CM054637.1,140724711,TRUE,0.112345975
GCA_028885625.1,CM054637.1,140736328,TRUE,0.112272699
GCA_028885625.1,CM054637.1,140911681,TRUE,0.111166618
GCA_028885625.1,CM054637.1,142424369,TRUE,0.101624985
GCA_028885625.1,CM054637.1,142647234,TRUE,0.100219212
GCA_028885625.1,CM054637.1,142653621,TRUE,0.100178925
GCA_028885625.1,CM054637.1,142694164,TRUE,0.09992319
GCA_028885625.1,CM054637.1,74291143,TRUE,0.468608758
GCA_028885625.1,CM054642.1,11005330,TRUE,0.083257241
GCA_028885625.1,CM054642.1,11010244,TRUE,0.083294416
GCA_028885625.1,CM054642.1,11013329,TRUE,0.083317755
GCA_028885625.1,CM054642.1,11029403,TRUE,0.083439357
GCA_028885625.1,CM054642.1,11164343,TRUE,0.084460202
GCA_028885625.1,CM054642.1,11223637,TRUE,0.084908771
GCA_028885625.1,CM054642.1,11299483,TRUE,0.08548256
GCA_028885625.1,CM054642.1,11310450,TRUE,0.085565527
GCA_028885625.1,CM054642.1,11344803,TRUE,0.085825413
GCA_028885625.1,CM054642.1,11362371,TRUE,0.085958318
GCA_028885625.1,CM054642.1,11399209,TRUE,0.086237004
GCA_028885625.1,CM054642.1,11442205,TRUE,0.086562276
GCA_028885625.1,CM054642.1,11482910,TRUE,0.086870217
GCA_028885625.1,CM054642.1,11511568,TRUE,0.08708702
GCA_028885625.1,CM054642.1,11538604,TRUE,0.087291552
GCA_020800305.1,CM036905.1,216577931,TRUE,0.033627518
GCA_020800305.1,CM036907.1,120101833,TRUE,0.060783947
GCA_028534135.1,CM052887.1,38313580,TRUE,0.41072046
GCA_028534135.1,CM052887.1,83288753,TRUE,0.107146998
GCA_028534135.1,CM052887.1,83298625,TRUE,0.107041171
GCA_028534135.1,CM052887.1,83310286,TRUE,0.106916165
GCA_028534135.1,CM052887.1,83441187,TRUE,0.10551291
GCA_028534135.1,CM052887.1,84091440,TRUE,0.098542217
GCA_028534135.1,CM052887.1,84241187,TRUE,0.096936933
GCA_028534135.1,CM052887.1,84270130,TRUE,0.096626665
GCA_028534135.1,CM052895.1,127771440,TRUE,0.040665748
GCA_028534135.1,CM052897.1,84154146,TRUE,0.31380248
GCA_028534135.1,CM052897.1,84170799,TRUE,0.313666691
GCA_028534135.1,CM052897.1,84183928,TRUE,0.313559636
GCA_028534135.1,CM052897.1,84202115,TRUE,0.313411338
GCA_028534135.1,CM052897.1,84220704,TRUE,0.313259763
GCA_028534135.1,CM052897.1,84225980,TRUE,0.313216742
GCA_028534135.1,JAPYYM010001286.1,1481,FALSE,0.108553837
GCA_028534135.1,JAPYYM010001286.1,9468,FALSE,0.306017738
GCA_021018805.1,CM037521.1,4561254,TRUE,0.039884478
GCA_021018805.1,CM037521.1,4565347,TRUE,0.039920268
GCA_021018805.1,CM037521.1,4568493,TRUE,0.039947777
GCA_021018805.1,CM037521.1,4574298,TRUE,0.039998537
GCA_021018805.1,CM037521.1,55818957,TRUE,0.488091644
GCA_021018805.1,CM037522.1,4408015,TRUE,0.040084784
GCA_021018805.1,CM037522.1,4418223,TRUE,0.040177612
GCA_021018805.1,CM037522.1,4422167,TRUE,0.040213477
GCA_021018805.1,CM037522.1,4429819,TRUE,0.040283062
GCA_021018805.1,CM037522.1,4435169,TRUE,0.040331712
GCA_021018805.1,CM037522.1,4441289,TRUE,0.040387365
GCA_021018805.1,CM037522.1,4447011,TRUE,0.040439399
GCA_021018805.1,CM037522.1,4451027,TRUE,0.040475919
GCA_016509475.2,CM028179.1,233261235,TRUE,0.031495145
GCA_016509475.2,CM028180.1,104987531,TRUE,0.3785545
GCA_016509475.2,CM028180.1,155635895,TRUE,0.078755109
GCA_016509475.2,CM028180.1,155646027,TRUE,0.078695135
GCA_016509475.2,CM028180.1,155803789,TRUE,0.077761305
GCA_016509475.2,CM028180.1,156664063,TRUE,0.072669144
GCA_016509475.2,CM028185.1,45156065,TRUE,0.31755715
GCA_016509475.2,CM028185.1,45168728,TRUE,0.317646202
GCA_016509475.2,CM028185.1,45184923,TRUE,0.317760092
GCA_016509475.2,CM028185.1,45206928,TRUE,0.317914841
GCA_016509475.2,CM028185.1,45242980,TRUE,0.318168374
GCA_016509475.2,CM028185.1,45263759,TRUE,0.318314501
GCA_016509475.2,CM028185.1,45303660,TRUE,0.318595103
GCA_016509475.2,CM028185.1,45311084,TRUE,0.318647311
GCA_022837055.1,CM040862.1,233420855,TRUE,0.027838263
GCA_022837055.1,CM040868.1,105998740,TRUE,0.376094085
GCA_022837055.1,CM040868.1,156655429,TRUE,0.077930089
GCA_022837055.1,CM040868.1,156665560,TRUE,0.077870458
GCA_022837055.1,CM040868.1,156824209,TRUE,0.076936654
GCA_022837055.1,CM040868.1,157668065,TRUE,0.071969739
GCA_022837055.1,CM040878.1,42225027,TRUE,0.30250246
GCA_022837055.1,CM040878.1,42237922,TRUE,0.30259484
GCA_022837055.1,CM040878.1,42253376,TRUE,0.302705554
GCA_022837055.1,CM040878.1,42275860,TRUE,0.30286663
GCA_022837055.1,CM040878.1,42311256,TRUE,0.303120209
GCA_022837055.1,CM040878.1,42332492,TRUE,0.303272345
GCA_022837055.1,CM040878.1,42371689,TRUE,0.303553155
GCA_022837055.1,CM040878.1,42379136,TRUE,0.303606505
GCA_028646535.1,CM053607.1,4635261,TRUE,0.036143619
GCA_028646535.1,CM053611.1,35054384,TRUE,0.306045583
GCA_028646535.1,CM053611.1,35063441,TRUE,0.306124656
GCA_028646535.1,CM053614.1,7753715,TRUE,0.088469355
GCA_028646535.1,CM053614.1,7784631,TRUE,0.088822105
GCA_028646535.1,CM053614.1,7969142,TRUE,0.090927362
GCA_028646535.1,CM053614.1,8591151,TRUE,0.098024442
GCA_028646535.1,CM053614.1,8716808,TRUE,0.09945818
GCA_028646535.1,CM053614.1,8728955,TRUE,0.099596776
GCA_028646535.1,CM053614.1,8738683,TRUE,0.099707772
GCA_028646535.1,JAQQSY010000127.1,26062,FALSE,0.355108505
